# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "5" "--primary" "-s" "2" "-t" "gene" "-g" "gene_id" "-a" "/scratch/avannan/refs/mouse/GRCm39/Mus_musculus.GRCm39.105.gtf" "-o" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/05_counts/HISAT2_featureCounts/genes/walker_SRS2926558_S30sal_hisat2_featurecounts_genes_s2.txt" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam
ENSMUSG00000110181	7	16137889	16138187	-	299	0
ENSMUSG00000109781	7	16140680	16141908	-	1229	1
ENSMUSG00000109647	7	16147833	16150546	-	2714	0
ENSMUSG00000019158	7	16186704	16189419	+	2716	236
ENSMUSG00000040424	7	27222692	27230600	+	7909	3
ENSMUSG00000030890	7	105385799	105392132	+	6334	1507
ENSMUSG00000059981	7	126464850	126483875	-	19026	3403
ENSMUSG00000004651	7	87073979	87142720	-	68742	6
ENSMUSG00000043866	7	105388600	105393568	-	4969	904
ENSMUSG00000001988	7	16189646	16211653	-	22008	26
ENSMUSG00000119216	7	16205738	16205856	+	119	0
ENSMUSG00000038644	7	44182170	44198273	-	16104	234
ENSMUSG00000049583	7	87233376	87784115	+	550740	8324
ENSMUSG00000108983	7	87421775	87423600	+	1826	0
ENSMUSG00000108893	7	87539957	87540672	+	716	0
ENSMUSG00000099330	7	44187530	44187602	-	73	0
ENSMUSG00000109461	7	87712269	87715502	+	3234	0
ENSMUSG00000109236	7	44194571	44194901	+	331	0
ENSMUSG00000108890	7	87732021	87734011	+	1991	0
ENSMUSG00000058230	7	16227644	16348918	-	121275	3530
ENSMUSG00000087947	7	87736396	87736459	-	64	0
ENSMUSG00000099423	7	16232657	16233454	+	798	0
ENSMUSG00000108993	7	87768366	87771608	+	3243	0
ENSMUSG00000101135	7	16248325	16249063	-	739	0
ENSMUSG00000100583	7	16347749	16366568	+	18820	28
ENSMUSG00000108316	7	16350276	16350390	+	115	0
ENSMUSG00000101008	7	16352552	16353757	-	1206	0
ENSMUSG00000064745	7	16358500	16358602	-	103	0
ENSMUSG00000108610	7	16381308	16381714	-	407	0
ENSMUSG00000060538	7	126485343	126522089	-	36747	312
ENSMUSG00000003363	7	27231425	27252643	-	21219	8715
ENSMUSG00000108307	7	16382874	16391401	-	8528	1
ENSMUSG00000093768	7	126490794	126496408	+	5615	0
ENSMUSG00000064734	7	126514892	126514998	-	107	0
ENSMUSG00000078795	7	16405256	16409630	-	4375	0
ENSMUSG00000108370	7	16427742	16428294	-	553	0
ENSMUSG00000108366	7	16453041	16453835	-	795	13
ENSMUSG00000030685	7	126528051	126544803	+	16753	807
ENSMUSG00000108543	7	126538058	126539809	+	1752	0
ENSMUSG00000007209	7	16455854	16460057	+	4204	0
ENSMUSG00000095334	7	126541316	126552045	+	10730	145
ENSMUSG00000030560	7	87927293	87960096	+	32804	140
ENSMUSG00000046378	7	126544739	126548754	-	4016	728
ENSMUSG00000109244	7	87960686	87965072	+	4387	2
ENSMUSG00000077693	7	87993177	87993309	+	133	0
ENSMUSG00000030894	7	105394018	105401442	-	7425	1977
ENSMUSG00000030557	7	66880911	67022606	-	141696	4631
ENSMUSG00000109539	7	66918654	66921990	-	3337	0
ENSMUSG00000109363	7	67017464	67020728	-	3265	0
ENSMUSG00000008036	7	16472335	16483219	+	10885	1868
ENSMUSG00000109329	7	67078821	67093681	-	14861	3
ENSMUSG00000030559	7	88079481	88140780	+	61300	2
ENSMUSG00000080748	7	88097883	88098438	-	556	0
ENSMUSG00000069972	7	88179654	88180106	-	453	14
ENSMUSG00000098174	7	88221078	88222057	-	980	0
ENSMUSG00000109135	7	88431134	88431606	-	473	0
ENSMUSG00000109278	7	88502251	88514100	-	11850	0
ENSMUSG00000036862	7	105402197	105436861	-	34665	505
ENSMUSG00000001918	7	16515265	16532199	+	16935	54
ENSMUSG00000086414	7	105411528	105512857	+	101330	53
ENSMUSG00000048920	7	16543171	16550657	-	7487	772
ENSMUSG00000030879	7	105452413	105460306	-	7894	537
ENSMUSG00000109685	7	105472471	105473013	-	543	0
ENSMUSG00000086513	7	105473430	105480722	-	7293	1
ENSMUSG00000110141	7	105534503	105536073	-	1571	0
ENSMUSG00000049643	7	27252658	27281524	+	28867	560
ENSMUSG00000078606	7	105544346	105603174	-	58829	3
ENSMUSG00000093378	7	105550775	105692544	+	141770	0
ENSMUSG00000099241	7	105574207	105577799	-	3593	0
ENSMUSG00000099276	7	105637374	105638411	-	1038	0
ENSMUSG00000095649	7	105675958	105683253	-	7296	1
ENSMUSG00000098426	7	105690417	105691682	-	1266	0
ENSMUSG00000098987	7	105722381	105723937	+	1557	0
ENSMUSG00000045868	7	105755763	105814533	-	58771	0
ENSMUSG00000098934	7	105785611	105789206	-	3596	0
ENSMUSG00000098945	7	105885652	105886689	-	1038	0
ENSMUSG00000095457	7	105922621	105929895	-	7275	0
ENSMUSG00000053541	7	106017055	106023676	-	6622	3
ENSMUSG00000077777	7	106025919	106026054	+	136	0
ENSMUSG00000063286	7	106103446	106110878	-	7433	67
ENSMUSG00000073902	7	106195950	106203242	-	7293	2
ENSMUSG00000051680	7	106274212	106279791	-	5580	0
ENSMUSG00000064223	7	106284187	106291021	-	6835	0
ENSMUSG00000109011	7	106284210	106284405	+	196	0
ENSMUSG00000108948	7	106310238	106315603	-	5366	0
ENSMUSG00000109365	7	106328079	106329026	-	948	0
ENSMUSG00000039428	7	88788922	89053430	-	264509	1190
ENSMUSG00000109576	7	88864316	88866305	-	1990	0
ENSMUSG00002075321	7	88940398	88940507	-	110	0
ENSMUSG00002075979	7	88944963	88945072	-	110	0
ENSMUSG00000051591	7	106340041	106341650	-	1610	0
ENSMUSG00000109327	7	88987578	88995496	+	7919	0
ENSMUSG00000109199	7	89037552	89040531	-	2980	0
ENSMUSG00000030556	7	67163158	67295016	-	131859	484
ENSMUSG00000087926	7	67220315	67220451	-	137	0
ENSMUSG00000049791	7	89053563	89062342	+	8780	387
ENSMUSG00000109342	7	67243407	67243911	+	505	0
ENSMUSG00000059087	7	106349096	106354604	-	5509	2
ENSMUSG00000109558	7	67287513	67287903	+	391	0
ENSMUSG00000109311	7	89075514	89091136	+	15623	0
ENSMUSG00000096714	7	106387170	106392405	-	5236	1
ENSMUSG00000039405	7	89156991	89176395	-	19405	133
ENSMUSG00000094493	7	106404602	106408041	-	3440	20
ENSMUSG00000109861	7	106409138	106413309	-	4172	1
ENSMUSG00000030623	7	89159215	89161081	+	1867	0
ENSMUSG00000108875	7	89201574	89217287	+	15714	0
ENSMUSG00000098019	7	89256914	89257904	+	991	5
ENSMUSG00000092071	7	89281305	89282332	-	1028	7
ENSMUSG00000060601	7	44199040	44203375	-	4336	818
ENSMUSG00000030683	7	126549735	126569778	+	20044	6087
ENSMUSG00000036744	7	106413336	106420679	+	7344	0
ENSMUSG00000056863	7	106422696	106433100	-	10405	0
ENSMUSG00000097075	7	126570894	126575270	-	4377	2
ENSMUSG00000073901	7	106442567	106445414	+	2848	0
ENSMUSG00000073900	7	106462392	106470128	+	7737	0
ENSMUSG00000002204	7	44221804	44236286	+	14483	4
ENSMUSG00000109491	7	44229392	44240048	-	10657	59
ENSMUSG00000030621	7	89281600	89503567	+	221968	2559
ENSMUSG00000089938	7	89410671	89410883	-	213	0
ENSMUSG00000109150	7	89476426	89477767	+	1342	0
ENSMUSG00000109058	7	106471077	106476098	-	5022	0
ENSMUSG00000109354	7	106481796	106487369	-	5574	0
ENSMUSG00000069390	7	106489653	106500448	-	10796	1
ENSMUSG00000073899	7	106507208	106515472	+	8265	0
ENSMUSG00000062553	7	106522081	106531426	-	9346	0
ENSMUSG00000045581	7	106543118	106547519	-	4402	0
ENSMUSG00000062785	7	44240088	44254178	+	14091	1457
ENSMUSG00000039391	7	89515356	89552837	-	37482	41
ENSMUSG00000108933	7	106551435	106551879	+	445	0
ENSMUSG00000108832	7	44243001	44245303	-	2303	1
ENSMUSG00000030374	7	16549814	16574856	+	25043	4668
ENSMUSG00000030682	7	126575086	126579673	+	4588	2205
ENSMUSG00000036647	7	106552458	106563144	-	10687	0
ENSMUSG00000030555	7	67297158	67412660	+	115503	89
ENSMUSG00000109115	7	67329083	67331051	-	1969	0
ENSMUSG00000045013	7	106568901	106574660	-	5760	0
ENSMUSG00000109246	7	106587571	106588873	-	1303	0
ENSMUSG00000062797	7	89566737	89590412	-	23676	718
ENSMUSG00000030681	7	126586032	126613793	-	27762	114
ENSMUSG00000070417	7	106594606	106605279	-	10674	0
ENSMUSG00000073898	7	106630381	106640201	+	9821	0
ENSMUSG00000092534	7	126600652	126615656	-	15005	4
ENSMUSG00000108862	7	106667973	106669098	+	1126	0
ENSMUSG00000049674	7	106670188	106677009	+	6822	0
ENSMUSG00000109391	7	106674468	106674846	-	379	0
ENSMUSG00000030680	7	126614205	126616524	-	2320	0
ENSMUSG00000073897	7	106692427	106699015	+	6589	0
ENSMUSG00000062987	7	106702955	106709576	-	6622	0
ENSMUSG00000110209	7	106712595	106727029	+	14435	0
ENSMUSG00000107068	7	126614223	126620269	-	6047	39
ENSMUSG00000030554	7	67379908	67409490	-	29583	436
ENSMUSG00000060503	7	106724474	106730290	-	5817	0
ENSMUSG00000108871	7	67409065	67409921	+	857	0
ENSMUSG00002076390	7	67428158	67428278	-	121	0
ENSMUSG00000097981	7	67432525	67433529	-	1005	0
ENSMUSG00000045114	7	126616703	126620383	-	3681	0
ENSMUSG00000097697	7	67434286	67453887	-	19602	0
ENSMUSG00000109464	7	67468998	67479366	+	10369	0
ENSMUSG00000109193	7	67482039	67499380	-	17342	1
ENSMUSG00000073896	7	106737534	106749788	+	12255	0
ENSMUSG00000109152	7	67535943	67536333	-	391	0
ENSMUSG00000016626	7	106766197	106797309	+	31113	0
ENSMUSG00000030678	7	126621302	126626209	-	4908	3054
ENSMUSG00000086261	7	106797950	106799396	-	1447	0
ENSMUSG00000073894	7	106808652	106810123	+	1472	0
ENSMUSG00000041187	7	16576827	16604389	+	27563	130
ENSMUSG00000057215	7	106842229	106899603	+	57375	0
ENSMUSG00002075862	7	106918861	106918970	-	110	0
ENSMUSG00000109078	7	106965279	106966242	+	964	0
ENSMUSG00000097842	7	16605272	16608811	-	3540	70
ENSMUSG00000078794	7	16609242	16621387	+	12146	1584
ENSMUSG00000108671	7	16623331	16624992	-	1662	1
ENSMUSG00000030677	7	126626901	126641643	-	14743	23
ENSMUSG00000108617	7	126630640	126634463	+	3824	47
ENSMUSG00002076342	7	126645284	126645529	+	246	0
ENSMUSG00002075111	7	126646335	126646424	-	90	0
ENSMUSG00000005533	7	67602575	67883416	+	280842	1448
ENSMUSG00000004056	7	27290977	27340251	+	49275	2332
ENSMUSG00000062542	7	106969935	107147863	+	177929	185
ENSMUSG00000063594	7	16625711	16629361	+	3651	45
ENSMUSG00000049350	7	126649328	126686500	-	37173	0
ENSMUSG00000118518	7	27342523	27349693	+	7171	4
ENSMUSG00000108327	7	126667628	126670211	+	2584	0
ENSMUSG00000108592	7	27348851	27350484	-	1634	0
ENSMUSG00000118675	7	126678653	126678759	+	107	0
ENSMUSG00000051041	7	107166653	107190301	+	23649	177
ENSMUSG00000109374	7	107192157	107192713	+	557	0
ENSMUSG00000030553	7	67886358	67913981	-	27624	11
ENSMUSG00000043017	7	16640415	16644830	+	4416	2
ENSMUSG00000045165	7	126690531	126693158	+	2628	28
ENSMUSG00000007944	7	27353340	27356771	+	3432	868
ENSMUSG00000086628	7	67916087	67926342	-	10256	0
ENSMUSG00000030674	7	126706286	126721398	-	15113	4
ENSMUSG00000051457	7	126731404	126736995	-	5592	3
ENSMUSG00000019370	7	16649304	16658039	-	8736	17483
ENSMUSG00000108362	7	126754241	126755178	+	938	0
ENSMUSG00000108717	7	126771131	126772377	-	1247	0
ENSMUSG00000092905	7	126790199	126790413	+	215	0
ENSMUSG00000070802	7	16678607	16682753	+	4147	13502
ENSMUSG00000030619	7	89603862	89630191	-	26330	547
ENSMUSG00000064689	7	16687320	16687426	-	107	0
ENSMUSG00000109038	7	89614195	89614602	-	408	0
ENSMUSG00000041141	7	16693604	16698532	+	4929	4534
ENSMUSG00000108348	7	16717011	16722077	+	5067	2879
ENSMUSG00000041117	7	16726633	16731441	+	4809	65
ENSMUSG00000040390	7	27355800	27374023	-	18224	3772
ENSMUSG00000108520	7	27374084	27377269	-	3186	0
ENSMUSG00000074071	7	67923587	68012840	+	89254	10
ENSMUSG00000109453	7	67965721	67966780	-	1060	0
ENSMUSG00000109096	7	67982737	67985277	+	2541	0
ENSMUSG00000097585	7	89629931	89698277	+	68347	231
ENSMUSG00000109245	7	89679779	89682124	+	2346	0
ENSMUSG00000086410	7	67988416	68002949	-	14534	0
ENSMUSG00000108897	7	89691905	89693124	+	1220	0
ENSMUSG00000062235	7	89756688	89757176	-	489	0
ENSMUSG00000057093	7	27388765	27405909	+	17145	385
ENSMUSG00000109458	7	68034527	68041777	+	7251	0
ENSMUSG00000097162	7	89774030	89779192	-	5163	29
ENSMUSG00000108924	7	68067150	68077110	+	9961	0
ENSMUSG00000108828	7	68078963	68140640	+	61678	1
ENSMUSG00000109298	7	68089121	68091470	+	2350	0
ENSMUSG00000109375	7	68248425	68248602	-	178	0
ENSMUSG00000094854	7	68268586	68269305	+	720	0
ENSMUSG00000108876	7	68368918	68376215	-	7298	0
ENSMUSG00000037640	7	27430814	27453127	+	22314	1196
ENSMUSG00000109143	7	27465098	27470397	+	5300	3
ENSMUSG00000030604	7	27506621	27522341	+	15721	289
ENSMUSG00000042502	7	126790832	126795222	-	4391	1866
ENSMUSG00000078779	7	27538032	27555863	+	17832	146
ENSMUSG00000042659	7	68386743	68398989	-	12247	308
ENSMUSG00000020420	7	27556952	27580250	+	23299	18
ENSMUSG00000109407	7	68492847	68565764	-	72918	0
ENSMUSG00000108314	7	27582180	27583935	-	1756	2
ENSMUSG00000065940	7	68601848	68601984	-	137	0
ENSMUSG00000118641	7	27593487	27593543	-	57	0
ENSMUSG00000109524	7	68639152	68657921	+	18770	0
ENSMUSG00000098017	7	68859632	68860634	+	1003	0
ENSMUSG00000003099	7	16738565	16761849	-	23285	1546
ENSMUSG00000109400	7	68909343	68909610	+	268	0
ENSMUSG00000036528	7	107194414	107347790	+	153377	241
ENSMUSG00000110028	7	69004120	69046680	-	42561	0
ENSMUSG00000109153	7	69135172	69140549	-	5378	0
ENSMUSG00000049740	7	107223178	107224368	-	1191	0
ENSMUSG00000070709	7	27606817	27628885	-	22069	240
ENSMUSG00000108885	7	69145842	69200421	+	54580	0
ENSMUSG00000097455	7	27627149	27630428	+	3280	1
ENSMUSG00000118803	7	69148327	69148433	-	107	0
ENSMUSG00000109412	7	69229456	69232591	+	3136	0
ENSMUSG00000074243	7	27648580	27649188	-	609	0
ENSMUSG00000098246	7	69255590	69256588	-	999	0
ENSMUSG00000042492	7	126796631	126807640	-	11010	1599
ENSMUSG00000109373	7	69533727	69534108	-	382	0
ENSMUSG00000108821	7	69598648	69600111	+	1464	0
ENSMUSG00000077166	7	69607524	69607652	-	129	0
ENSMUSG00000109097	7	69828616	69987600	-	158985	7
ENSMUSG00000063047	7	27658560	27678596	-	20037	277
ENSMUSG00000109280	7	69857183	69858930	+	1748	0
ENSMUSG00000099387	7	69898721	69899524	-	804	0
ENSMUSG00000109361	7	69994987	69995558	-	572	0
ENSMUSG00000109364	7	69997296	69997444	-	149	0
ENSMUSG00000096916	7	27684279	27713540	-	29262	163
ENSMUSG00000048065	7	107347662	107357239	-	9578	13
ENSMUSG00000030551	7	70001692	70016483	-	14792	52
ENSMUSG00000109402	7	107380121	107385653	+	5533	0
ENSMUSG00000030672	7	126808062	126813470	+	5409	11
ENSMUSG00000048236	7	107380751	107400415	-	19665	0
ENSMUSG00000004328	7	16765432	16796352	-	30921	266
ENSMUSG00000100005	7	70014658	70139720	+	125063	0
ENSMUSG00000108807	7	16792459	16793366	+	908	0
ENSMUSG00000101559	7	70021786	70038158	-	16373	0
ENSMUSG00000066242	7	107411470	107415543	+	4074	0
ENSMUSG00000108869	7	70070663	70102970	-	32308	0
ENSMUSG00000109192	7	107415427	107416291	+	865	0
ENSMUSG00000097991	7	70140596	70141599	+	1004	0
ENSMUSG00000108899	7	70180970	70181197	+	228	0
ENSMUSG00000109028	7	70198617	70204672	+	6056	0
ENSMUSG00000108836	7	70221070	70224162	+	3093	0
ENSMUSG00000095910	7	107419773	107424748	-	4976	0
ENSMUSG00000109021	7	70224582	70235499	+	10918	0
ENSMUSG00000108863	7	107439718	107439940	-	223	0
ENSMUSG00000109018	7	70242638	70243630	+	993	0
ENSMUSG00000030603	7	27741132	27749526	-	8395	1651
ENSMUSG00000109294	7	70288358	70289665	+	1308	0
ENSMUSG00002075494	7	70402164	70402248	+	85	0
ENSMUSG00000109542	7	107442112	107446697	-	4586	0
ENSMUSG00000109262	7	27754157	27755262	+	1106	0
ENSMUSG00000109788	7	107460271	107461206	-	936	0
ENSMUSG00000066760	7	16807965	16867375	+	59411	20
ENSMUSG00000066245	7	107462246	107462707	+	462	1
ENSMUSG00000108561	7	16812116	16812580	-	465	0
ENSMUSG00000108694	7	16872796	16873397	-	602	0
ENSMUSG00000109532	7	70520661	70723093	+	202433	2
ENSMUSG00000109454	7	70562266	70562568	-	303	0
ENSMUSG00000073893	7	107497109	107506969	+	9861	0
ENSMUSG00000109003	7	70738175	70766287	-	28113	0
ENSMUSG00000053228	7	16884207	16898178	+	13972	0
ENSMUSG00000108462	7	16907521	16908511	+	991	0
ENSMUSG00000109161	7	70746795	70773342	+	26548	0
ENSMUSG00000095212	7	107529653	107534868	+	5216	0
ENSMUSG00000100664	7	70866797	70874157	+	7361	0
ENSMUSG00000108892	7	107550553	107551563	-	1011	0
ENSMUSG00000094197	7	107553850	107554782	+	933	0
ENSMUSG00000023159	7	16937402	16949685	+	12284	0
ENSMUSG00000095301	7	107564010	107568721	+	4712	0
ENSMUSG00000096151	7	107585900	107591930	+	6031	0
ENSMUSG00000108844	7	107618223	107618693	+	471	0
ENSMUSG00000099853	7	70914023	71029720	+	115698	0
ENSMUSG00000108782	7	17021603	17105552	-	83950	0
ENSMUSG00000109548	7	70981241	70983791	+	2551	0
ENSMUSG00000066697	7	70982111	70982669	-	559	0
ENSMUSG00000047730	7	27770661	27820287	+	49627	3
ENSMUSG00000108441	7	17126685	17158024	-	31340	1
ENSMUSG00000094426	7	107629172	107633196	-	4025	0
ENSMUSG00000099558	7	71001199	71041020	+	39822	0
ENSMUSG00002075725	7	17344691	17344800	+	110	0
ENSMUSG00000064793	7	27822679	27822784	+	106	0
ENSMUSG00000108978	7	71331523	71338195	-	6673	0
ENSMUSG00002076502	7	17352095	17352204	+	110	0
ENSMUSG00000108792	7	17352424	17352951	+	528	0
ENSMUSG00000108972	7	71346462	71347147	+	686	0
ENSMUSG00000109388	7	71355824	71356360	+	537	0
ENSMUSG00000108654	7	17371404	17384270	-	12867	0
ENSMUSG00000043855	7	107649900	107655990	+	6091	0
ENSMUSG00000108982	7	71367585	71368119	+	535	0
ENSMUSG00000000486	7	126813619	126832302	-	18684	43
ENSMUSG00000108669	7	71559441	71588939	+	29499	0
ENSMUSG00000063120	7	107664085	107666553	-	2469	0
ENSMUSG00000108480	7	71597268	71611766	-	14499	0
ENSMUSG00000108558	7	17406217	17415985	+	9769	0
ENSMUSG00000108800	7	71610921	71677065	+	66145	0
ENSMUSG00000108638	7	17419772	17420238	-	467	0
ENSMUSG00000054236	7	107679062	107685031	+	5970	0
ENSMUSG00000045598	7	126832233	126837351	+	5119	425
ENSMUSG00000109670	7	107681071	107681350	+	280	0
ENSMUSG00000054716	7	126843446	126853975	+	10530	794
ENSMUSG00000078776	7	27828891	27864236	+	35346	0
ENSMUSG00000008789	7	17447163	17495057	+	47895	0
ENSMUSG00000042462	7	126856131	126859881	-	3751	149
ENSMUSG00000109015	7	27866700	27869052	-	2353	18
ENSMUSG00000063830	7	17526499	17526990	+	492	0
ENSMUSG00000049091	7	126871051	126873227	-	2177	560
ENSMUSG00000108685	7	17531750	17533921	-	2172	0
ENSMUSG00000108806	7	126872436	126874487	+	2052	4
ENSMUSG00000059031	7	107692206	107696793	-	4588	0
ENSMUSG00000090460	7	126885216	126885557	-	342	0
ENSMUSG00000109484	7	107693336	107693692	-	357	0
ENSMUSG00000023185	7	17546558	17549588	+	3031	0
ENSMUSG00000108760	7	126886901	126889791	+	2891	0
ENSMUSG00000078118	7	107700056	107705151	+	5096	0
ENSMUSG00002075659	7	107719677	107719734	-	58	0
ENSMUSG00000030739	7	44255227	44320267	-	65041	835
ENSMUSG00000032776	7	71727578	71956356	-	228779	8
ENSMUSG00000078793	7	17605692	17652935	+	47244	0
ENSMUSG00000110171	7	107719898	107726656	-	6759	0
ENSMUSG00000046865	7	27869135	27878694	+	9560	325
ENSMUSG00000108995	7	107758125	107759078	-	954	0
ENSMUSG00000108427	7	71760509	71763204	+	2696	0
ENSMUSG00000096068	7	107771005	107771949	-	945	0
ENSMUSG00000108493	7	71805842	71806881	-	1040	0
ENSMUSG00000108916	7	107802352	107802994	+	643	0
ENSMUSG00000103673	7	72251737	72252237	+	501	0
ENSMUSG00000030368	7	17706049	17712481	+	6433	0
ENSMUSG00000100138	7	72286960	72287264	-	305	0
ENSMUSG00000109352	7	44294852	44295758	+	907	0
ENSMUSG00000095929	7	107808075	107813843	-	5769	0
ENSMUSG00000081895	7	72298505	72299059	-	555	11
ENSMUSG00000070574	7	44317657	44327659	+	10003	2
ENSMUSG00000100670	7	72317765	72318104	-	340	0
ENSMUSG00000097530	7	72322566	72324026	+	1461	1
ENSMUSG00000098195	7	72362382	72363369	-	988	0
ENSMUSG00000096465	7	107850824	107857554	-	6731	0
ENSMUSG00000109174	7	107868736	107869558	+	823	0
ENSMUSG00000098035	7	72638902	72639901	-	1000	0
ENSMUSG00000109639	7	107875953	107876919	+	967	0
ENSMUSG00000108329	7	72739171	72742364	+	3194	1
ENSMUSG00000108383	7	72747497	72751816	-	4320	0
ENSMUSG00000057195	7	17743814	17753146	+	9333	0
ENSMUSG00000108345	7	72774199	72776306	+	2108	0
ENSMUSG00000109884	7	107885100	107888141	-	3042	0
ENSMUSG00002076230	7	17751177	17751277	-	101	0
ENSMUSG00000109004	7	107907101	107907507	-	407	0
ENSMUSG00000101843	7	72834762	72835141	-	380	0
ENSMUSG00000108331	7	17772401	17773099	+	699	0
ENSMUSG00000108778	7	72835492	72839194	+	3703	22
ENSMUSG00000108513	7	72852523	72888279	-	35757	24
ENSMUSG00000066500	7	44358166	44369268	+	11103	0
ENSMUSG00000094612	7	107912658	107918034	+	5377	0
ENSMUSG00000108530	7	72960128	72964941	+	4814	0
ENSMUSG00000109497	7	107921937	107922881	-	945	0
ENSMUSG00000093980	7	107945242	107946186	-	945	0
ENSMUSG00000097756	7	72963751	73025522	-	61772	57
ENSMUSG00000109631	7	107964542	107967643	+	3102	0
ENSMUSG00000109934	7	107986843	107987056	-	214	0
ENSMUSG00000110253	7	107992374	107996720	+	4347	0
ENSMUSG00000109426	7	108016311	108017225	+	915	0
ENSMUSG00000030366	7	17799854	17811911	+	12058	0
ENSMUSG00000095239	7	108019628	108024118	+	4491	0
ENSMUSG00000109081	7	108058188	108058542	-	355	0
ENSMUSG00000108545	7	17807941	17920877	-	112937	0
ENSMUSG00000096679	7	108064533	108066792	+	2260	0
ENSMUSG00000109213	7	108074963	108076614	-	1652	0
ENSMUSG00000108939	7	108085115	108086047	+	933	0
ENSMUSG00000110204	7	108107265	108108210	+	946	0
ENSMUSG00000066756	7	17910419	17915787	+	5369	0
ENSMUSG00000108798	7	17963702	17965217	+	1516	0
ENSMUSG00000058014	7	108120032	108124272	-	4241	0
ENSMUSG00000109250	7	108126604	108128281	-	1678	0
ENSMUSG00000060759	7	108143734	108144705	+	972	0
ENSMUSG00000054005	7	17979272	18000017	+	20746	0
ENSMUSG00000060105	7	108164043	108165000	-	958	0
ENSMUSG00000108374	7	18052844	18061121	-	8278	0
ENSMUSG00000070509	7	73025257	73069647	+	44391	868
ENSMUSG00000109306	7	108165457	108166033	-	577	0
ENSMUSG00000108837	7	108166052	108166582	+	531	0
ENSMUSG00000108678	7	73054098	73056165	+	2068	0
ENSMUSG00000108601	7	73071998	73073650	+	1653	31
ENSMUSG00000108998	7	108173268	108174622	+	1355	0
ENSMUSG00000109471	7	108178245	108180689	-	2445	0
ENSMUSG00000002409	7	27878894	27886719	+	7826	782
ENSMUSG00000108968	7	27925783	27928079	+	2297	0
ENSMUSG00000109502	7	27935076	27935345	-	270	0
ENSMUSG00000046058	7	27967306	27968697	+	1392	537
ENSMUSG00000003505	7	18079347	18088934	-	9588	0
ENSMUSG00000070705	7	27977164	27978914	+	1751	460
ENSMUSG00000109235	7	18109472	18111448	-	1977	0
ENSMUSG00000109209	7	18130441	18134790	-	4350	16
ENSMUSG00002075217	7	18151764	18151858	-	95	0
ENSMUSG00000058244	7	108209994	108214547	+	4554	0
ENSMUSG00000061000	7	108221021	108221971	+	951	0
ENSMUSG00000046750	7	27984077	27990611	-	6535	103
ENSMUSG00000063764	7	108229201	108230835	+	1635	0
ENSMUSG00000048012	7	44380904	44400474	-	19571	23
ENSMUSG00000030373	7	18156461	18165966	-	9506	0
ENSMUSG00000109264	7	18169581	18170578	-	998	0
ENSMUSG00000108906	7	18188667	18190613	-	1947	0
ENSMUSG00000049280	7	108243543	108251113	-	7571	0
ENSMUSG00000070799	7	18208507	18218102	-	9596	0
ENSMUSG00000109504	7	18227864	18228841	-	978	0
ENSMUSG00000109355	7	18243786	18245555	-	1770	0
ENSMUSG00000096209	7	108265625	108269466	+	3842	0
ENSMUSG00000109070	7	108295408	108295624	+	217	0
ENSMUSG00000070798	7	18253627	18266194	-	12568	0
ENSMUSG00000119780	7	18283010	18283116	+	107	0
ENSMUSG00000003436	7	27992978	28001663	-	8686	24
ENSMUSG00000056946	7	108312527	108313582	+	1056	0
ENSMUSG00000070797	7	18290439	18301230	-	10792	0
