mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
rno-miR-9a-5p,NM_001025039,Abhd18,(((((((((((((((((((....&.))).))))))))......)))))))).,53,107,1.0,-18.4,1,0.001336606,0.574,1.4119144307692306,0.8971698675,-3.937574446201665,19,28,8,5UTR,,0,0
rno-miR-9a-5p,NM_001025040,Ccdc183,((((((((.(((((((.((....&.)).))))))).))).))))).,546,576,0.8461538461538461,-19.0,1,0.0105913,0.441,0.3805495555555556,0.35604516,-4.993964104447428,17,22,7,CDS,,0,0
rno-miR-9a-5p,NM_001025042,Fibin,(((((((((.(((..(((..(((&))).)))..))).))))))))).,152,175,0.9230769230769231,-18.5,1,0.02778981,0.382,-0.24890117777777773,0.023130542499999993,-6.7723703923008856,18,23,9,5UTR,,0,0
rno-miR-9a-5p,NM_001025043,Itpripl1,((((((.((((((((((((.(((&))))))))))))........))).)))))).,301,332,1.0,-19.7,1,0.06852292,0.471,0.7613878449999999,1.29208649,-5.4812609810729835,21,31,12,CDS,,0,0
rno-miR-9a-5p,NM_001025043,Itpripl1,...(((((..((..((((((((.&))))))))..))))))).,571,589,0.8461538461538461,-17.3,1,0.004273235,0.441,0.9111611125000001,0.92994210375,-10.959406850439331,15,18,8,CDS,,0,0
rno-miR-9a-5p,NM_001025043,Itpripl1,((((((((...(((((((.....&))))))).)))))))).,428,445,0.8461538461538461,-16.7,1,0.0001095205,0.441,1.4300673750000001,0.7973566162499999,-9.06124504818596,15,17,8,CDS,,0,0
rno-miR-9a-5p,NM_001025045,Ttc26,(((((.((((((((((.((((..&.)))).))))))))))))))).,622,654,0.9230769230769231,-21.5,1,1.940486e-05,0.544,1.8639656000000002,2.15786588,-5.838533207394711,19,22,15,CDS,,0,0
rno-miR-9a-5p,NM_001025046,Fam131b,((((((....((((((((((((.&)))).)))))))).....)))))).,1787,1812,0.8461538461538461,-18.4,1,0.0001994681,0.5,0.18986776923076926,0.3184775675,-10.093792036827557,18,25,8,3UTR,,0,0
rno-miR-9a-5p,NM_001025048,Setmar,.((((((...(((((((((((((&))))))))))))).)))))).,188,209,0.8461538461538461,-17.3,1,2.811111e-06,0.515,0.9490836538461539,0.880113805,-8.40585589311169,19,21,13,CDS,,0,0
rno-miR-9a-5p,NM_001025048,Setmar,(((((((((((((.((((((...&))))))...)))))....))))).))).,761,789,0.8461538461538461,-17.2,1,0.005064715,0.588,0.9470318333333334,1.3360693475,-4.794414363722071,19,28,6,CDS,,0,0
rno-miR-9a-5p,NM_001025049,Acrbp,(((.((((((((((((((.((((&)))).))))))))).........))))).))).,306,339,0.8461538461538461,-21.1,1,0.02435266,0.5,0.9498304217391306,0.9020399525,-6.969596721160855,21,33,9,CDS,,0,0
rno-miR-9a-5p,NM_001025063,Scrn1,(((((((((..((((((......&))))))..))))))))).,807,825,0.9230769230769231,-20.2,1,0.0003119773,0.515,2.1580963333333334,1.6575528,-8.004855389940193,15,18,9,CDS,,0,0
rno-miR-9a-5p,NM_001025064,Tigar,(((((((((...(((((((((..&.)))))))))...))))))))).,1385,1434,0.8461538461538461,-20.6,1,1.336279e-05,0.559,0.012094444444444451,-0.061602464999999995,-11.35165869953655,18,23,9,3UTR,,0,0
rno-miR-9a-5p,NM_001025066,Apol9a,((((((.((.(((((((......&))))))).)).)))))).,353,371,0.8461538461538461,-17.7,1,0.0001083416,0.544,-0.16647240000000002,-0.5647117775000002,-6.723767449401163,15,18,7,CDS,,0,0
rno-miR-9a-5p,NM_001025113,Kpna5,.(((((.(((((((((((((((.&))))))))).))))))..))))).,1417,1441,0.9230769230769231,-20.4,1,0.01616504,0.618,1.938974925,1.9210920187500005,-5.337011372228436,20,24,9,CDS,,0,0
rno-miR-9a-5p,NM_001025114,Wasf1,(((((((..(((.((((((.(((&))).)))))).))).))))))).,309,332,0.8461538461538461,-18.9,1,0.02595526,0.588,0.48756071428571435,1.0064927337500003,-8.596729646294301,19,23,7,CDS,,0,0
rno-miR-9a-5p,NM_001025117,Ehbp1l1,((((((((....((((((((...&))))))))...)))))))).,2288,2308,0.8461538461538461,-17.1,1,1.082517e-05,0.412,1.4169475374999998,1.237892274375,-12.408048357782313,16,20,8,CDS,,0,0
rno-miR-9a-5p,NM_001025120,Gtf3c2,..(((((((.((.((((((((..&)))))))).)).))))))).,3073,3093,1.0,-19.9,1,0.0001026639,0.441,0.893047225,1.0140032249999997,-7.488637800366711,17,20,8,CDS,,0,0
rno-miR-9a-5p,NM_001025120,Gtf3c2,.(((((..((((((((((.....&)))))))))).))))).,421,438,1.0,-17.8,1,0.0007780366,0.471,0.297849645,0.7342313224999999,-7.650646301409068,15,17,10,CDS,,0,0
rno-miR-9a-5p,NM_001025121,Cdkl1,(((((((((.(((((........&.)))))))))))))).,197,223,0.8461538461538461,-15.7,1,0.0007466466,0.515,0.0,0.0,-5.413129994833456,14,16,14,CDS,,0,0
rno-miR-9a-5p,NM_001025125,Sumf2,..((((((..(((((((((....&.))))))))).)))))).,993,1017,1.0,-19.8,1,9.812804e-05,0.426,2.131524777777778,1.4376438130000002,-7.255896845946231,15,18,9,3UTR,,0,0
rno-miR-9a-5p,NM_001025126,Cop1,(((((.((((((.(((((((.((&.)))))))))))))))..))))).,1499,1552,0.8461538461538461,-19.4,1,0.01698306,0.515,0.0,0.0,-7.127663820060954,20,24,15,3UTR,,0,0
rno-miR-9a-5p,NM_001025127,Rufy3,((...((((((((((((((....&.))))))))))))))...)).,1614,1656,0.8461538461538461,-21.7,1,0.0002845916,0.426,1.0239384092857144,0.42000030612499994,-12.646173370279776,16,21,14,CDS,,0,0
rno-miR-9a-5p,NM_001025129,Fam107a,(((((((((.((((((((.....&)))))))).))))......))))).,378,403,0.8461538461538461,-18.0,1,0.05442747,0.485,0.79838612,1.522208600625,-5.180080914529843,17,25,8,CDS,,0,0
rno-miR-9a-5p,NM_001025129,Fam107a,.(((((((...((((((((.((.&)).))))))))))))))).,1154,1173,0.9230769230769231,-16.0,1,0.002311129,0.559,0.06734885000000002,0.021191050000000034,-8.91699543934141,17,19,15,3UTR,,0,0
rno-miR-9a-5p,NM_001025133,Capn13,....(((((.(((((((((((.(&.).)))))))))))))))).,1957,2003,0.9230769230769231,-21.2,1,1.141786e-05,0.471,1.2517883,1.458148535,-10.789068936966107,17,20,16,CDS,,0,0
rno-miR-9a-5p,NM_001025136,Hexim1,((((((((..(((((((((....&)))))))))...........)))))))).,1087,1116,0.9230769230769231,-18.6,1,0.1976466,0.471,0.5568399222222222,1.01174576125,-6.236470572775607,17,29,9,CDS,,0,0
rno-miR-9a-5p,NM_001025140,Psme4,((((((((((.(((((((((...&.)))))))))..)))))))))).,4368,4423,1.0,-21.2,1,0.00116957,0.603,2.2194879,2.0000256187500005,-6.7623489216120145,19,23,10,CDS,,0,0
rno-miR-9a-5p,NM_001025141,Ccnb1ip1,.((((((((.((((((((.....&)))))))))))))))).,1076,1093,1.0,-19.0,1,0.0001080886,0.559,1.6663809625,1.3948475437499999,-5.035831305685297,16,17,16,CDS,,0,0
rno-miR-9a-5p,NM_001025142,Trim35,..(((((((.(((((((......&))))))).))))))).,593,609,0.8461538461538461,-17.8,1,6.191771e-06,0.485,0.9976955714285712,1.2793292962500002,-6.199507187700468,14,16,7,CDS,,0,0
rno-miR-9a-5p,NM_001025143,Kxd1,..((((.((((((.((((((...&)))))))))))).)))).,284,302,0.8461538461538461,-18.2,1,0.0004841866,0.382,1.9121271833333335,1.9430403775000005,-7.357527171764015,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_001025145,Zfp365,.(((((((..(((((((((....&))))))))).....))))))).,1084,1106,0.9230769230769231,-17.1,1,0.0009173797,0.441,0.5000030777777779,1.11121462875,-6.09222096393106,16,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001025148,Galntl5,(((((((((((((((((((((((&)))))).))))))))))))..))))).,944,971,1.0,-25.2,1,2.581163e-05,0.485,1.5134204384615384,0.774932723125,-3.937574446201665,23,27,12,CDS,,0,0
rno-miR-9a-5p,NM_001025152,Tc2n,((((((((((((.((((((....&)))))).))))))).....))))).,1790,1815,0.8461538461538461,-18.0,1,0.005024704,0.721,0.5281730176470588,0.963402728875,-5.226705058867908,18,25,7,3UTR,,0,0
rno-miR-9a-5p,NM_001025152,Tc2n,((((((.(((((((((((.....&)))))..)))))).)))))).,1648,1669,0.9230769230769231,-17.3,1,0.007163305,0.603,1.2907250153846153,1.1663552412500002,-5.4812609810729835,17,21,6,CDS,,0,0
rno-miR-9a-5p,NM_001025272,Pgam5,(((.(((((.(((.((((((((.&)))))))))))))))).))).,483,504,1.0,-20.0,1,0.003351898,0.471,0.8149776249999999,1.4294652012500002,-9.06894310700944,19,21,16,CDS,,0,0
rno-miR-9a-5p,NM_001025272,Pgam5,.....(((((((((((((((((.&))))).)))))))))))).,1059,1078,1.0,-20.3,1,0.01596435,0.574,-0.03882897777777776,-0.1052048575,-13.6655996434504,17,19,12,3UTR,,0,0
rno-miR-9a-5p,NM_001025275,Rad23b,(((((((((((((.((((((...&)))))))))))).)))).))).,1199,1221,0.9230769230769231,-19.1,1,0.0002991862,0.471,2.00398966,2.2100753412499996,-4.794414363722071,19,22,12,CDS,,0,0
rno-miR-9a-5p,NM_001025275,Rad23b,...(((((((....((((((...&))))))....))))))).,1232,1250,0.9230769230769231,-15.6,1,0.02566993,0.529,2.3414458571428574,1.8972912237499997,-14.832088508872095,13,18,7,CDS,,0,0
rno-miR-9a-5p,NM_001025278,Pus10,(((((.((..(((((((((....&))))))))).)).))))).,303,322,0.8461538461538461,-15.9,1,0.0001089759,0.426,0.47984204,0.44291443600000013,-8.137429333968655,16,19,9,5UTR,,0,0
rno-miR-9a-5p,NM_001025279,Reep4,(((((((((.((((((((.....&)))))))).))))))))).,448,467,0.8461538461538461,-19.7,1,2.931257e-07,0.471,1.4976243555555555,1.217638655,-5.180080914529843,17,19,9,CDS,,0,1
rno-miR-9a-5p,NM_001025280,Slc10a5,..((((.(((((((((((((((.&)))))))))............)))))).)))).,293,326,0.9230769230769231,-19.7,1,0.005843194,0.529,0.9288614037037036,0.43105326874999994,-6.5006872542436085,19,33,9,CDS,,0,0
rno-miR-9a-5p,NM_001025281,Slc9a8,..(((((.(((((((((((((((&)))))))))))))))))))).,1591,1612,0.8461538461538461,-19.1,1,2.525242e-05,0.471,2.0614621066666663,1.8335108450000002,-7.27063564855292,20,21,20,CDS,,0,0
rno-miR-9a-5p,NM_001025283,Fam118b,(((((((((....(((((((((.&.)))))))))))))))))).,515,545,1.0,-21.9,1,0.01237703,0.588,1.022467888888889,0.7640711425,-12.640789312202793,18,20,18,CDS,,0,0
rno-miR-9a-5p,NM_001025283,Fam118b,..(((((.((((((((((..((.&.))..))))))))))))))).,659,687,0.8461538461538461,-19.1,1,0.002881503,0.5,1.9825468439999998,1.8916840387500002,-7.27063564855292,17,21,15,CDS,,0,0
rno-miR-9a-5p,NM_001025287,Tipin,(((((.(((.(((((((((....&)))))))))))).))))).,810,829,0.8461538461538461,-16.8,1,0.005696598,0.5,0.02612496666666671,0.07576743999999999,-7.08103967572289,17,19,12,CDS,,0,0
rno-miR-9a-5p,NM_001025287,Tipin,(((((((.(((((((((......&)))))))))))).)))).,215,233,0.8461538461538461,-16.0,1,0.01164704,0.588,1.7972232222222222,1.415242539625,-6.251209375382295,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_001025289,Mbp,(((((((...(((.(((((.((.&)).)))))))).))))))).,442,462,1.0,-18.8,1,0.1573917,0.412,1.1431312857142857,1.5021843649999997,-9.406945419476644,17,20,8,CDS,,0,0
rno-miR-9a-5p,NM_001025400,Smndc1,((((.(((((((((..(((.(((&))))))..))))))))).)))).,988,1011,0.8461538461538461,-16.7,1,0.008801841,0.515,0.4430657555555556,1.6504892399999997,-9.025110261568384,19,23,9,3UTR,,0,0
rno-miR-9a-5p,NM_001025401,Nup85,((((((((((((((((((..(((&.)))....))))))))))).................))))))).,630,680,0.8461538461538461,-21.1,1,0.007242373,0.397,1.6314182114285711,1.04365744625,-3.937574446201665,21,44,11,CDS,,0,0
rno-miR-9a-5p,NM_001025401,Nup85,..(((((((((((.(((((....&)))))))))))))))).,1399,1416,1.0,-18.1,1,0.0001504517,0.5,2.427758090909091,1.7085119150000003,-5.813840636892696,16,17,16,CDS,,0,0
rno-miR-9a-5p,NM_001025402,Umps,(((((((((((((((((((....&)))))))).))))))))))).,1157,1178,1.0,-21.2,1,0.000386354,0.515,1.9132656000000001,1.5960245562500004,-3.937574446201665,19,21,11,CDS,,0,0
rno-miR-9a-5p,NM_001025404,Ceacam11,((((((((..(((((((((.(((&.))).))).))))))...........)))))))).,637,682,0.9230769230769231,-19.2,1,0.08255184,0.603,0.023146600000000052,-0.09300898749999999,-6.236470572775607,20,35,8,CDS,,0,0
rno-miR-9a-5p,NM_001025405,Ruvbl2,((((((((((((((((((((((.&))))))))))).)))..)))))))).,393,419,0.9230769230769231,-23.1,1,0.0006911043,0.324,1.7834635200000002,1.98045326,-3.937574446201665,22,26,11,CDS,,0,0
rno-miR-9a-5p,NM_001025405,Ruvbl2,..(((((((((((((((.((((.&)))).))....))))))))))))).,136,161,0.9230769230769231,-20.1,1,0.0001828884,0.471,2.1878705257894744,1.7333488772500003,-4.95700071937229,19,25,13,5UTR,,0,0
rno-miR-9a-5p,NM_001025406,Exosc9,......(((((((((((((....&.))))))))))))).,90,124,1.0,-19.9,0,0.002634215,0.5,1.3121573615384616,1.8708432437500004,-15.566558404643448,13,15,13,CDS,,0,0
rno-miR-9a-5p,NM_001025406,Exosc9,(((((((((((((..((((((..&.))))))..)).........))))))))))).,826,868,0.9230769230769231,-19.1,1,0.02270849,0.618,1.8447079818181817,2.1695054700000003,-5.529863923972706,19,32,11,CDS,,0,0
rno-miR-9a-5p,NM_001025407,Alg5,(((((((((.(((((.(((....&))).)))))))))))))).,1222,1241,0.8461538461538461,-16.6,1,0.01401917,0.618,0.09195307777777778,0.15354849375,-5.413129994833456,17,19,14,3UTR,,0,0
rno-miR-9a-5p,NM_001025409,Hdac1,(((((((((.(((.(((......&))).)))))))))))).,1423,1440,0.9230769230769231,-16.2,1,0.00703004,0.471,2.4370683333333334,2.33215475875,-6.03692083205025,15,17,12,CDS,,0,0
rno-miR-9a-5p,NM_001025411,Dnaja4,(((((((((((((.(((.(....&.).)))))))))))))))).,831,856,1.0,-20.2,1,0.08672836,0.515,1.9626531823076918,2.0015452225,-4.794414363722071,17,20,16,CDS,,0,0
rno-miR-9a-5p,NM_001025411,Dnaja4,..((((((((((((((.((....&)))))))))))))))).,1387,1404,0.8461538461538461,-17.8,1,0.001684776,0.559,1.5211249342857145,1.7124255497499994,-4.95700071937229,16,17,16,CDS,,0,0
rno-miR-9a-5p,NM_001025411,Dnaja4,.((((((((((((.(((((((.(&).))))))))))).........................)))))))).,1058,1105,0.8461538461538461,-17.7,1,0.0004103514,0.397,1.640348451351352,1.4563887537500002,-4.650164754877524,20,47,11,CDS,,0,0
rno-miR-9a-5p,NM_001025414,Hars1,(((((((.((((((.((.(....&.).)).)))))).))))))).,1441,1492,0.9230769230769231,-18.4,1,0.001358201,0.5,2.1980407857142854,2.11806208875,-6.9866589356329305,16,21,7,CDS,,0,0
rno-miR-9a-5p,NM_001025418,Ppp2r1b,((((((((..(((.(((((....&)))))))))))))))).,11,28,0.8461538461538461,-17.8,1,2.201194e-05,0.246,0.056275675,1.134461667361111,-7.093310490296013,16,17,16,CDS,,0,0
rno-miR-9a-5p,NM_001025418,Ppp2r1b,..(((((((.(((((((((....&)))))))))))))))).,1619,1636,0.9692307692307692,-17.4,1,0.0002255669,0.529,1.9009105333333334,1.9861912250000004,-6.199507187700468,16,17,16,CDS,,0,0
rno-miR-9a-5p,NM_001025419,Tax1bp3,(((((((..(((.((((((....&))))))))).))))))).,448,466,0.9230769230769231,-17.7,1,0.0005786036,0.412,0.8521361428571429,0.2789941625,-8.596729646294301,16,18,9,3UTR,,0,0
rno-miR-9a-5p,NM_001025420,Lsp1,..(((((((...(((((((....&)))))))...))))))).,183,201,0.8461538461538461,-17.2,1,0.01916472,0.426,0.6861645999999999,0.32987197749999986,-12.371084972707173,14,18,7,CDS,,0,0
rno-miR-9a-5p,NM_001025424,Usp3,..(((((((((((.(((......&.))).))))))))))).,787,814,0.8461538461538461,-17.4,1,2.30776e-06,0.544,2.2726808,1.9656071099999999,-5.813840636892696,14,17,11,CDS,,0,0
rno-miR-9a-5p,NM_001025424,Usp3,((((((((..(((((........&.))))))))))))).,1427,1447,0.9230769230769231,-15.7,1,0.009617396,0.441,2.267591875,2.07346468875,-6.46951965307922,13,15,13,CDS,,0,0
rno-miR-9a-5p,NM_001025625,Stub1,((((((((((.(((((((((.((&)))))))).......)))..)))))))))).,453,484,1.0,-19.0,1,0.002228993,0.5,2.364426,2.0730921325000002,-6.7623489216120145,21,31,10,CDS,,0,0
rno-miR-9a-5p,NM_001025639,LOC292543,(((((((((((((..(((.....&.)))..))))))))))))).,242,276,1.0,-21.7,1,5.786327e-06,0.397,1.3849790146153846,1.2302909095,-5.529863923972706,16,20,13,CDS,,0,0
rno-miR-9a-5p,NM_001025645,Mus81,.....((((((((((((((.((.&.)).)))))))))))))).,1121,1151,1.0,-24.8,1,0.0007145143,0.426,0.9216538571428572,0.75197455975,-13.6655996434504,16,19,14,CDS,,0,0
rno-miR-9a-5p,NM_001025645,Mus81,((((((((((...((((((....&))))))...)))))))))).,595,615,1.0,-21.6,1,0.0004518517,0.5,1.5190424,1.3491803924999999,-11.398282843874613,16,20,10,CDS,,0,0
rno-miR-9a-5p,NM_001025646,Cep55,(((((((((.(((((((((.(((&.))).)))))))))......))))))))).,434,470,1.0,-23.4,1,0.01205298,0.471,0.6454057777777779,0.94042716375,-5.180080914529843,21,30,9,CDS,,0,0
rno-miR-9a-5p,NM_001025646,Cep55,(((((((.(((((((((((((..&))))))))...)))))..))))))).,653,679,1.0,-19.0,1,0.1163848,0.544,1.3806426428624996,1.1747734490925001,-6.251209375382295,20,26,8,CDS,,0,0
rno-miR-9a-5p,NM_001025649,Tm9sf4,((((((((((.(((((((.....&.))))))))))))))).)).,559,584,1.0,-19.0,1,1.391858e-05,0.485,0.8291727272727273,1.2877567962500003,-6.7623489216120145,17,20,15,CDS,,0,0
rno-miR-9a-5p,NM_001025650,Dusp11,.....((((((((((((((....&.)))))))))))))).,1082,1114,1.0,-21.9,1,2.652988e-05,0.647,0.2882281285714286,-0.00913464662037039,-13.6655996434504,14,16,14,3UTR,,0,0
rno-miR-9a-5p,NM_001025650,Dusp11,((((((((...(((((.(((...&.))).)))))..)))))))).,975,1010,0.8461538461538461,-19.5,1,0.05434278,0.529,0.5062572500000001,0.29359809625000005,-9.06124504818596,16,21,8,CDS,,0,0
rno-miR-9a-5p,NM_001025652,Trmo,(((((..(((((((((((.....&))))))))))).))))).,1004,1022,0.8461538461538461,-17.3,1,0.000437987,0.441,1.623290490909091,1.6276003900000005,-7.382219742266031,16,18,11,CDS,,0,0
rno-miR-9a-5p,NM_001025652,Trmo,(((((((((((((.(((......&)))..)))).))))))))).,882,902,0.9230769230769231,-16.6,1,0.041094,0.456,0.23441135714285716,0.70574288125,-4.794414363722071,16,20,9,CDS,,0,0
rno-miR-9a-5p,NM_001025653,Lrrc42,.....((.((((.(((((((((.&))))))))))))).)).,1458,1475,0.8461538461538461,-17.0,0,0.04606153,0.5,0.6758116,1.02656664,-17.268365185297274,15,17,13,3UTR,,0,0
rno-miR-9a-5p,NM_001025661,Crb3,..((((((..((((((((.....&)))))))))))))).,210,225,1.0,-17.1,1,7.84075e-05,0.471,0.6563963750000001,0.6567703125000001,-7.255896845946231,14,15,14,CDS,,0,0
rno-miR-9a-5p,NM_001025663,Rbmx,((((((.((...(((((((....&)))))))...)).)))))).,771,791,0.8461538461538461,-16.7,1,0.02098606,0.603,1.814743,2.2266224750000005,-12.895345234407868,15,20,7,CDS,,0,0
rno-miR-9a-5p,NM_001025668,Mettl18,.....((((((((..((((((..&)))))))))))))).,360,375,0.9230769230769231,-16.0,1,0.0005866135,0.647,0.8054623162499999,0.509409138625,-15.257889121221442,14,15,14,5UTR,,0,0
rno-miR-9a-5p,NM_001025670,Gpat3,(((((((((((...(((((((.(&).))))).)).....))))))))))).,1399,1426,0.9230769230769231,-18.3,1,0.000466862,0.471,1.6205979181818184,1.8376829750000003,-9.430348285984671,19,27,11,CDS,,0,0
rno-miR-9a-5p,NM_001025674,Abt1,(((((((((.(((((((.(....&.).)))))))...))))))))).,115,153,0.8769230769230769,-20.9,1,0.000248164,0.368,0.5836106333333334,0.12852846950000002,-5.180080914529843,17,23,9,CDS,,0,0
rno-miR-9a-5p,NM_001025675,Tubb6,(((((((((......(((((((.&)))))))))))))))).,1575,1592,0.8461538461538461,-15.7,1,0.01506768,0.441,0.32188876666666666,-0.06285128125000003,-14.233078789973835,16,17,16,3UTR,,0,0
rno-miR-9a-5p,NM_001025676,Rbm22,(((((((((((...(.(((((((&))))))))..))))))))))).,148,170,0.8461538461538461,-16.3,1,0.1530359,0.662,2.658129909090909,2.3287295212499997,-9.663397366288285,19,22,11,CDS,,0,0
rno-miR-9a-5p,NM_001025677,Zfp978,(((((((((.(((.(((((....&))))).))).))))))))).,76,96,0.8461538461538461,-17.5,1,0.0008230161,0.485,0.34575399999999995,0.09903640062499999,-6.03692083205025,17,20,9,5UTR,,0,0
rno-miR-9a-5p,NM_001025678,Fkrp,....(((((.(((.(((((((..&))))))).)))..))))).,1308,1327,0.9230769230769231,-18.0,1,0.01179856,0.382,1.6780268000000003,1.4230050500000004,-11.645908854486514,15,19,7,CDS,,0,0
rno-miR-9a-5p,NM_001025681,Ttc23,(((((((((......(((((((.&)))))))....))))))))).,472,493,1.0,-19.4,1,0.05891483,0.529,0.885682011111111,0.7036153637499998,-14.233078789973835,16,21,9,CDS,,0,0
rno-miR-9a-5p,NM_001025682,Cdr2,(((((((((((((.((((((((.&))))).))))))))))).....))))).,77,105,0.9230769230769231,-20.6,1,0.002590691,0.441,0.7103382444444445,0.856581023375,-4.794414363722071,21,28,11,5UTR,,0,0
rno-miR-9a-5p,NM_001025683,RGD1311946,.((((((((((((.((.(((((.&))))))).))).))))))))).,1968,1990,0.8461538461538461,-19.4,1,0.0007079317,0.441,-0.2022753538461538,0.26871542974999996,-4.650164754877524,19,22,9,3UTR,,0,0
rno-miR-9a-5p,NM_001025684,Pex11b,(((((((((.(((((........&.))))).))))))))).,678,702,0.9230769230769231,-16.8,1,8.797179e-09,0.412,0.8559163888888889,0.563750120375,-5.413129994833456,14,17,9,CDS,,0,0
rno-miR-9a-5p,NM_001025685,Cd5l,((((((((((((((((((.(((.&))).))))))))))))..........)))))).,976,1009,0.8461538461538461,-19.8,1,5.015147e-05,0.412,0.6061100357142856,0.29201943,-3.937574446201665,21,33,12,CDS,,0,0
rno-miR-9a-5p,NM_001025685,Cd5l,(((((.....(((((((((....&))))))))).....))))).,867,887,0.9230769230769231,-17.0,1,0.006303143,0.426,1.4977798888888885,1.1107317562499999,-11.994750798020604,14,20,9,CDS,,0,0
rno-miR-9a-5p,NM_001025687,Dclre1b,(((((((((.(((((((((....&))))))))).....))))))))).,1218,1242,0.9230769230769231,-18.6,1,0.001898382,0.574,1.203713981111111,0.6768707841249999,-5.180080914529843,18,24,9,3UTR,,0,0
rno-miR-9a-5p,NM_001025687,Dclre1b,..(((((((((((..((((((..&))))))...))))))))))).,3498,3519,0.9230769230769231,-18.7,1,0.03360068,0.515,2.0689894963636366,1.75732096475,-6.549290197143331,17,21,11,3UTR,,0,0
rno-miR-9a-5p,NM_001025692,Sdcbp2,...((((((..((((((((((((&))))))))))))....)))))).,479,502,0.9230769230769231,-20.3,1,0.0006349267,0.412,2.108725833333333,1.3178058037500002,-10.581821137417268,18,23,12,CDS,,0,0
rno-miR-9a-5p,NM_001025696,Yars1,(((((((.(((..((((((((((&)))))))))).))).))))))).,1364,1387,1.0,-21.6,1,0.01413583,0.426,1.8639158999999998,1.7157025075,-10.887143297644894,20,23,10,CDS,,0,0
rno-miR-9a-5p,NM_001025698,Sf3a3,(((((((((((((((((((....&.))))))...))))).....)))))))).,95,138,0.9230769230769231,-19.5,1,0.04839656,0.515,1.9906496666666669,1.4991602674999998,-3.937574446201665,19,29,8,CDS,,0,0
rno-miR-9a-5p,NM_001025698,Sf3a3,((((((((..((..(((((....&)))))..)).)))))))).,1475,1494,0.9230769230769231,-18.2,1,0.0052028,0.515,2.321093,2.2131711925975006,-8.382441102962257,15,19,8,CDS,,0,0
rno-miR-9a-5p,NM_001025699,Maco1,(((((((((((((.(((((....&)))))))))).....................)))))))).,792,832,0.9230769230769231,-18.3,1,0.001441666,0.426,0.48794221470588217,0.3856364025,-4.794414363722071,18,40,10,CDS,,0,0
rno-miR-9a-5p,NM_001025699,Maco1,(((((((((.(((((((.(.(((&))).).)))))))))))))))).,1709,1732,1.0,-19.6,1,0.001186373,0.485,2.0834068888888893,1.8780558862500003,-5.180080914529843,20,23,16,CDS,,0,0
rno-miR-9a-5p,NM_001025703,Desi1,(((((((((((((.(((((....&.)))))..)))))..)))))))).,1268,1304,0.9230769230769231,-21.5,1,0.003729737,0.456,0.6772211,0.761610188625,-4.794414363722071,18,24,8,3UTR,,0,0
rno-miR-9a-5p,NM_001025705,Azi2,(((((((((.((((((((((((.&))))))))........))))))))))))).,1057,1087,0.8461538461538461,-19.8,1,0.00556152,0.412,1.17365144,1.01556709125,-5.180080914529843,21,30,13,CDS,,0,0
rno-miR-9a-5p,NM_001025708,Ogfrl1,..(((((.(((((.(((((....&)))))..)))))))))).,1273,1291,0.9230769230769231,-15.1,1,0.2023015,0.441,2.024,1.79,-8.127475566073326,15,18,10,CDS,,0,0
rno-miR-9a-5p,NM_001025710,Fam126b,..(((((((.(((((((((....&.)))))))))))))))).,125,165,1.0,-20.3,1,2.016895e-05,0.5,1.4368137777777776,1.5893146587499998,-6.199507187700468,16,18,16,5UTR,,0,0
rno-miR-9a-5p,NM_001025713,Magec2,(((((((((((((.(((((....&.)))))))))))))))))).,52,104,1.0,-23.9,1,1.320346e-05,0.529,0.17986707692307688,0.16016095000000008,-4.794414363722071,18,20,18,5UTR,,0,0
